score;completeness;rescuebot_action;rescuebot_location;donald_action;donald_location;world_nr;tick_nr
24;0.625;MoveWest;(14, 17);;(21, 18);1;5716
24;0.625;MoveWest;(14, 17);;(21, 18);1;5717
24;0.625;MoveWest;(14, 17);;(21, 18);1;5718
24;0.625;MoveWest;(14, 17);;(21, 18);1;5719
24;0.625;MoveWest;(14, 17);;(21, 18);1;5720
24;0.625;MoveWest;(14, 17);;(21, 18);1;5721
24;0.625;MoveWest;(14, 17);;(21, 18);1;5722
24;0.625;MoveWest;(14, 17);;(21, 18);1;5723
24;0.625;MoveWest;(14, 17);;(21, 18);1;5724
24;0.625;MoveWest;(14, 17);;(21, 18);1;5725
24;0.625;MoveWest;(14, 17);;(21, 18);1;5726
24;0.625;MoveWest;(14, 17);;(21, 18);1;5727
24;0.625;MoveWest;(14, 17);;(21, 18);1;5728
24;0.625;MoveWest;(13, 17);;(21, 18);1;5729
24;0.625;MoveWest;(13, 17);;(21, 18);1;5730
24;0.625;MoveWest;(13, 17);;(21, 18);1;5731
24;0.625;MoveWest;(13, 17);;(21, 18);1;5732
24;0.625;MoveWest;(13, 17);;(21, 18);1;5733
24;0.625;MoveWest;(13, 17);;(21, 18);1;5734
24;0.625;MoveWest;(13, 17);;(21, 18);1;5735
24;0.625;MoveWest;(13, 17);;(21, 18);1;5736
24;0.625;MoveWest;(13, 17);;(21, 18);1;5737
24;0.625;MoveWest;(12, 17);;(21, 18);1;5738
24;0.625;MoveEast;(12, 17);;(21, 18);1;5739
24;0.625;MoveEast;(12, 17);;(21, 18);1;5740
24;0.625;MoveEast;(12, 17);;(21, 18);1;5741
24;0.625;MoveEast;(12, 17);;(21, 18);1;5742
24;0.625;MoveEast;(12, 17);;(21, 18);1;5743
24;0.625;MoveEast;(12, 17);;(21, 18);1;5744
24;0.625;MoveEast;(12, 17);;(21, 18);1;5745
24;0.625;MoveEast;(12, 17);;(21, 18);1;5746
24;0.625;MoveEast;(13, 17);;(21, 18);1;5747
24;0.625;MoveEast;(13, 17);;(21, 18);1;5748
24;0.625;MoveEast;(13, 17);;(21, 18);1;5749
24;0.625;MoveEast;(13, 17);;(21, 18);1;5750
24;0.625;MoveEast;(13, 17);;(21, 18);1;5751
24;0.625;MoveEast;(13, 17);;(21, 18);1;5752
24;0.625;MoveEast;(13, 17);;(21, 18);1;5753
24;0.625;MoveEast;(13, 17);;(21, 18);1;5754
24;0.625;MoveEast;(13, 17);;(21, 18);1;5755
24;0.625;MoveEast;(14, 17);;(21, 18);1;5756
24;0.625;MoveEast;(14, 17);;(21, 18);1;5757
24;0.625;MoveEast;(14, 17);;(21, 18);1;5758
24;0.625;MoveEast;(14, 17);;(21, 18);1;5759
24;0.625;MoveEast;(14, 17);;(21, 18);1;5760
24;0.625;MoveEast;(14, 17);;(21, 18);1;5761
24;0.625;MoveEast;(14, 17);;(21, 18);1;5762
24;0.625;MoveEast;(14, 17);;(21, 18);1;5763
24;0.625;MoveEast;(14, 17);;(21, 18);1;5764
24;0.625;MoveEast;(14, 17);;(21, 18);1;5765
24;0.625;MoveEast;(14, 17);;(21, 18);1;5766
24;0.625;MoveEast;(14, 17);;(21, 18);1;5767
24;0.625;MoveEast;(14, 17);;(21, 18);1;5768
24;0.625;MoveEast;(14, 17);;(21, 18);1;5769
24;0.625;MoveEast;(15, 17);;(21, 18);1;5770
24;0.625;MoveEast;(15, 17);;(21, 18);1;5771
24;0.625;MoveEast;(15, 17);;(21, 18);1;5772
24;0.625;MoveEast;(15, 17);;(21, 18);1;5773
24;0.625;MoveEast;(15, 17);;(21, 18);1;5774
24;0.625;MoveEast;(15, 17);;(21, 18);1;5775
24;0.625;MoveEast;(15, 17);;(21, 18);1;5776
24;0.625;MoveEast;(15, 17);;(21, 18);1;5777
24;0.625;MoveEast;(15, 17);;(21, 18);1;5778
24;0.625;MoveEast;(16, 17);;(21, 18);1;5779
24;0.625;MoveEast;(16, 17);;(21, 18);1;5780
24;0.625;MoveEast;(16, 17);;(21, 18);1;5781
24;0.625;MoveEast;(16, 17);;(21, 18);1;5782
24;0.625;MoveEast;(16, 17);;(21, 18);1;5783
24;0.625;MoveEast;(16, 17);;(21, 18);1;5784
24;0.625;MoveEast;(16, 17);;(21, 18);1;5785
24;0.625;MoveEast;(16, 17);;(21, 18);1;5786
24;0.625;MoveEast;(16, 17);;(21, 18);1;5787
24;0.625;MoveEast;(16, 17);;(21, 18);1;5788
24;0.625;MoveEast;(16, 17);;(21, 18);1;5789
24;0.625;MoveEast;(16, 17);;(21, 18);1;5790
24;0.625;MoveEast;(16, 17);;(21, 18);1;5791
24;0.625;MoveEast;(16, 17);;(21, 18);1;5792
24;0.625;MoveEast;(17, 17);;(21, 18);1;5793
24;0.625;MoveEast;(17, 17);;(21, 18);1;5794
24;0.625;MoveEast;(17, 17);;(21, 18);1;5795
24;0.625;MoveEast;(17, 17);;(21, 18);1;5796
24;0.625;MoveEast;(17, 17);;(21, 18);1;5797
24;0.625;MoveEast;(17, 17);;(21, 18);1;5798
24;0.625;MoveEast;(17, 17);;(21, 18);1;5799
24;0.625;MoveEast;(17, 17);;(21, 18);1;5800
24;0.625;MoveEast;(17, 17);;(21, 18);1;5801
24;0.625;MoveEast;(17, 17);;(21, 18);1;5802
24;0.625;MoveEast;(17, 17);;(21, 18);1;5803
24;0.625;MoveEast;(17, 17);;(21, 18);1;5804
24;0.625;MoveEast;(17, 17);;(21, 18);1;5805
24;0.625;MoveEast;(17, 17);;(21, 18);1;5806
24;0.625;MoveEast;(18, 17);;(21, 18);1;5807
24;0.625;MoveEast;(18, 17);;(21, 18);1;5808
24;0.625;MoveEast;(18, 17);;(21, 18);1;5809
24;0.625;MoveEast;(18, 17);;(21, 18);1;5810
24;0.625;MoveEast;(18, 17);;(21, 18);1;5811
24;0.625;MoveEast;(18, 17);;(21, 18);1;5812
24;0.625;MoveEast;(18, 17);;(21, 18);1;5813
24;0.625;MoveEast;(18, 17);;(21, 18);1;5814
24;0.625;MoveEast;(18, 17);;(21, 18);1;5815
24;0.625;MoveEast;(18, 17);;(21, 18);1;5816
24;0.625;MoveEast;(18, 17);;(21, 18);1;5817
24;0.625;MoveEast;(18, 17);;(21, 18);1;5818
24;0.625;MoveEast;(18, 17);;(21, 18);1;5819
24;0.625;MoveEast;(18, 17);;(21, 18);1;5820
24;0.625;MoveEast;(19, 17);;(21, 18);1;5821
24;0.625;MoveEast;(19, 17);;(21, 18);1;5822
24;0.625;MoveEast;(19, 17);;(21, 18);1;5823
24;0.625;MoveEast;(19, 17);;(21, 18);1;5824
24;0.625;MoveEast;(19, 17);;(21, 18);1;5825
24;0.625;MoveEast;(19, 17);;(21, 18);1;5826
24;0.625;MoveEast;(19, 17);;(21, 18);1;5827
24;0.625;MoveEast;(19, 17);;(21, 18);1;5828
24;0.625;MoveEast;(19, 17);;(21, 18);1;5829
24;0.625;MoveEast;(19, 17);;(21, 18);1;5830
24;0.625;MoveEast;(19, 17);;(21, 18);1;5831
24;0.625;MoveEast;(19, 17);;(21, 18);1;5832
24;0.625;MoveEast;(19, 17);;(21, 18);1;5833
24;0.625;MoveEast;(19, 17);;(21, 18);1;5834
24;0.625;MoveEast;(20, 17);;(21, 18);1;5835
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5836
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5837
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5838
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5839
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5840
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5841
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5842
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5843
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5844
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5845
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5846
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5847
24;0.625;MoveSouthEast;(20, 17);;(21, 18);1;5848
24;0.625;MoveSouthEast;(21, 18);;(21, 18);1;5849
24;0.625;;(21, 18);;(21, 18);1;5850
24;0.625;;(21, 18);;(21, 18);1;5851
24;0.625;;(21, 18);;(21, 18);1;5852
24;0.625;;(21, 18);;(21, 18);1;5853
24;0.625;;(21, 18);;(21, 18);1;5854
24;0.625;;(21, 18);;(21, 18);1;5855
24;0.625;;(21, 18);;(21, 18);1;5856
24;0.625;;(21, 18);;(21, 18);1;5857
24;0.625;;(21, 18);;(21, 18);1;5858
24;0.625;;(21, 18);;(21, 18);1;5859
24;0.625;;(21, 18);;(21, 18);1;5860
24;0.625;;(21, 18);;(21, 18);1;5861
24;0.625;;(21, 18);;(21, 18);1;5862
24;0.625;;(21, 18);;(21, 18);1;5863
24;0.625;;(21, 18);;(21, 18);1;5864
24;0.625;;(21, 18);;(21, 18);1;5865
24;0.625;;(21, 18);;(21, 18);1;5866
24;0.625;;(21, 18);;(21, 18);1;5867
24;0.625;;(21, 18);;(21, 18);1;5868
24;0.625;;(21, 18);;(21, 18);1;5869
24;0.625;;(21, 18);;(21, 18);1;5870
24;0.625;;(21, 18);;(21, 18);1;5871
24;0.625;;(21, 18);;(21, 18);1;5872
24;0.625;;(21, 18);;(21, 18);1;5873
24;0.625;;(21, 18);;(21, 18);1;5874
24;0.625;;(21, 18);;(21, 18);1;5875
24;0.625;;(21, 18);;(21, 18);1;5876
24;0.625;;(21, 18);;(21, 18);1;5877
24;0.625;;(21, 18);;(21, 18);1;5878
24;0.625;;(21, 18);;(21, 18);1;5879
24;0.625;;(21, 18);;(21, 18);1;5880
24;0.625;;(21, 18);;(21, 18);1;5881
24;0.625;;(21, 18);;(21, 18);1;5882
24;0.625;;(21, 18);;(21, 18);1;5883
24;0.625;;(21, 18);;(21, 18);1;5884
24;0.625;;(21, 18);;(21, 18);1;5885
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5886
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5887
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5888
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5889
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5890
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5891
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5892
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5893
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5894
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5895
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5896
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5897
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5898
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5899
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5900
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5901
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5902
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5903
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5904
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5905
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5906
24;0.625;;(21, 18);RemoveObjectTogether;(21, 18);1;5907
24;0.625;RemoveObject;(21, 18);RemoveObjectTogether;(21, 18);1;5908
24;0.625;RemoveObject;(21, 18);RemoveObjectTogether;(21, 18);1;5909
24;0.625;RemoveObject;(21, 18);RemoveObjectTogether;(21, 18);1;5910
24;0.625;RemoveObject;(21, 18);RemoveObjectTogether;(21, 18);1;5911
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5912
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5913
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5914
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5915
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5916
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5917
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5918
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5919
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5920
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5921
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5922
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5923
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5924
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5925
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5926
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5927
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5928
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5929
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5930
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5931
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5932
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5933
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5934
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5935
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5936
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5937
24;0.625;RemoveObject;(21, 18);MoveSouth;(21, 19);1;5938
24;0.625;RemoveObject;(21, 18);;(21, 19);1;5939
24;0.625;RemoveObject;(21, 18);;(21, 19);1;5940
24;0.625;RemoveObject;(21, 18);;(21, 19);1;5941
24;0.625;RemoveObject;(21, 18);MoveSouth;(21, 20);1;5942
24;0.625;RemoveObject;(21, 18);;(21, 20);1;5943
24;0.625;RemoveObject;(21, 18);;(21, 20);1;5944
24;0.625;RemoveObject;(21, 18);;(21, 20);1;5945
24;0.625;RemoveObject;(21, 18);;(21, 20);1;5946
24;0.625;RemoveObject;(21, 18);;(21, 20);1;5947
24;0.625;RemoveObject;(21, 18);;(21, 20);1;5948
24;0.625;RemoveObject;(21, 18);MoveWest;(20, 20);1;5949
24;0.625;RemoveObject;(21, 18);;(20, 20);1;5950
24;0.625;RemoveObject;(21, 18);;(20, 20);1;5951
24;0.625;RemoveObject;(21, 18);MoveSouth;(20, 21);1;5952
24;0.625;RemoveObject;(21, 18);;(20, 21);1;5953
24;0.625;RemoveObject;(21, 18);;(20, 21);1;5954
24;0.625;RemoveObject;(21, 18);;(20, 21);1;5955
24;0.625;RemoveObject;(21, 18);MoveEast;(21, 21);1;5956
24;0.625;RemoveObject;(21, 18);;(21, 21);1;5957
24;0.625;RemoveObject;(21, 18);;(21, 21);1;5958
24;0.625;RemoveObject;(21, 18);MoveEast;(22, 21);1;5959
24;0.625;RemoveObject;(21, 18);;(22, 21);1;5960
24;0.625;RemoveObject;(21, 18);;(22, 21);1;5961
24;0.625;RemoveObject;(21, 18);;(22, 21);1;5962
24;0.625;RemoveObject;(21, 18);MoveNorth;(22, 20);1;5963
24;0.625;RemoveObject;(21, 18);;(22, 20);1;5964
24;0.625;RemoveObject;(21, 18);;(22, 20);1;5965
24;0.625;RemoveObject;(21, 18);;(22, 20);1;5966
24;0.625;RemoveObject;(21, 18);MoveWest;(21, 20);1;5967
24;0.625;RemoveObject;(21, 18);;(21, 20);1;5968
24;0.625;RemoveObject;(21, 18);;(21, 20);1;5969
24;0.625;RemoveObject;(21, 18);;(21, 20);1;5970
24;0.625;RemoveObject;(21, 18);MoveNorth;(21, 19);1;5971
24;0.625;RemoveObject;(21, 18);;(21, 19);1;5972
24;0.625;RemoveObject;(21, 18);;(21, 19);1;5973
24;0.625;RemoveObject;(21, 18);MoveNorth;(21, 18);1;5974
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5975
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5976
24;0.625;RemoveObject;(21, 18);;(21, 18);1;5977
24;0.625;RemoveObject;(21, 18);MoveWest;(20, 18);1;5978
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5979
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5980
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5981
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5982
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5983
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5984
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5985
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5986
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5987
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5988
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5989
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5990
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5991
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5992
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5993
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5994
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5995
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5996
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5997
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5998
24;0.625;RemoveObject;(21, 18);;(20, 18);1;5999
24;0.625;RemoveObject;(21, 18);;(20, 18);1;6000
24;0.625;RemoveObject;(21, 18);;(20, 18);1;6001
24;0.625;RemoveObject;(21, 18);;(20, 18);1;6002
24;0.625;RemoveObject;(21, 18);;(20, 18);1;6003
24;0.625;RemoveObject;(21, 18);;(20, 18);1;6004
24;0.625;RemoveObject;(21, 18);;(20, 18);1;6005
24;0.625;RemoveObject;(21, 18);;(20, 18);1;6006
24;0.625;RemoveObject;(21, 18);;(20, 18);1;6007
24;0.625;RemoveObject;(21, 18);MoveWest;(20, 18);1;6008
24;0.625;RemoveObject;(21, 18);MoveWest;(20, 18);1;6009
24;0.625;RemoveObject;(21, 18);MoveWest;(20, 18);1;6010
24;0.625;RemoveObject;(21, 18);MoveWest;(20, 18);1;6011
24;0.625;RemoveObject;(21, 18);MoveWest;(20, 18);1;6012
24;0.625;RemoveObject;(21, 18);MoveWest;(19, 18);1;6013
24;0.625;RemoveObject;(21, 18);MoveWest;(18, 18);1;6014
24;0.625;RemoveObject;(21, 18);;(18, 18);1;6015
24;0.625;RemoveObject;(21, 18);;(18, 18);1;6016
24;0.625;RemoveObject;(21, 18);MoveWest;(17, 18);1;6017
24;0.625;RemoveObject;(21, 18);;(17, 18);1;6018
24;0.625;RemoveObject;(21, 18);;(17, 18);1;6019
24;0.625;RemoveObject;(21, 18);;(17, 18);1;6020
24;0.625;RemoveObject;(21, 18);MoveWest;(16, 18);1;6021
24;0.625;RemoveObject;(21, 18);;(16, 18);1;6022
24;0.625;RemoveObject;(21, 18);;(16, 18);1;6023
24;0.625;RemoveObject;(21, 18);;(16, 18);1;6024
24;0.625;RemoveObject;(21, 18);MoveWest;(15, 18);1;6025
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6026
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6027
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6028
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6029
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6030
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6031
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6032
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6033
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6034
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6035
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6036
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6037
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6038
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6039
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6040
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6041
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6042
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6043
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6044
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6045
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6046
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6047
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6048
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6049
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6050
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6051
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6052
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6053
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6054
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6055
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6056
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6057
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6058
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6059
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6060
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6061
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6062
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6063
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6064
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6065
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6066
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6067
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6068
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6069
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6070
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6071
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6072
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6073
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6074
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6075
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6076
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6077
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6078
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6079
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6080
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6081
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6082
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6083
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6084
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6085
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6086
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6087
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6088
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6089
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6090
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6091
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6092
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6093
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6094
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6095
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6096
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6097
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6098
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6099
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6100
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6101
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6102
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6103
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6104
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6105
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6106
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6107
24;0.625;RemoveObject;(21, 18);;(15, 18);1;6108
24;0.625;MoveWest;(21, 18);;(15, 18);1;6109
24;0.625;MoveWest;(21, 18);;(15, 18);1;6110
24;0.625;MoveWest;(21, 18);;(15, 18);1;6111
24;0.625;MoveWest;(21, 18);;(15, 18);1;6112
24;0.625;MoveWest;(21, 18);;(15, 18);1;6113
24;0.625;MoveWest;(21, 18);;(15, 18);1;6114
24;0.625;MoveWest;(21, 18);;(15, 18);1;6115
24;0.625;MoveWest;(21, 18);;(15, 18);1;6116
24;0.625;MoveWest;(20, 18);;(15, 18);1;6117
24;0.625;MoveWest;(20, 18);;(15, 18);1;6118
24;0.625;MoveWest;(20, 18);;(15, 18);1;6119
24;0.625;MoveWest;(20, 18);;(15, 18);1;6120
24;0.625;MoveWest;(20, 18);;(15, 18);1;6121
24;0.625;MoveWest;(20, 18);;(15, 18);1;6122
24;0.625;MoveWest;(20, 18);;(15, 18);1;6123
24;0.625;MoveWest;(20, 18);;(15, 18);1;6124
24;0.625;MoveWest;(20, 18);;(15, 18);1;6125
24;0.625;MoveWest;(20, 18);;(15, 18);1;6126
24;0.625;MoveWest;(20, 18);;(15, 18);1;6127
24;0.625;MoveWest;(20, 18);;(15, 18);1;6128
24;0.625;MoveWest;(20, 18);;(15, 18);1;6129
24;0.625;MoveWest;(20, 18);;(15, 18);1;6130
24;0.625;MoveWest;(19, 18);;(15, 18);1;6131
24;0.625;MoveWest;(19, 18);;(15, 18);1;6132
24;0.625;MoveWest;(19, 18);;(15, 18);1;6133
24;0.625;MoveWest;(19, 18);;(15, 18);1;6134
24;0.625;MoveWest;(19, 18);;(15, 18);1;6135
24;0.625;MoveWest;(19, 18);;(15, 18);1;6136
24;0.625;MoveWest;(19, 18);;(15, 18);1;6137
24;0.625;MoveWest;(19, 18);;(15, 18);1;6138
24;0.625;MoveWest;(19, 18);;(15, 18);1;6139
24;0.625;MoveWest;(18, 18);;(15, 18);1;6140
24;0.625;MoveWest;(18, 18);;(15, 18);1;6141
24;0.625;MoveWest;(18, 18);;(15, 18);1;6142
24;0.625;MoveWest;(18, 18);;(15, 18);1;6143
24;0.625;MoveWest;(18, 18);;(15, 18);1;6144
24;0.625;MoveWest;(18, 18);;(15, 18);1;6145
24;0.625;MoveWest;(18, 18);;(15, 18);1;6146
24;0.625;MoveWest;(18, 18);;(15, 18);1;6147
24;0.625;MoveWest;(18, 18);;(15, 18);1;6148
24;0.625;MoveWest;(17, 18);;(15, 18);1;6149
24;0.625;MoveWest;(17, 18);;(15, 18);1;6150
24;0.625;MoveWest;(17, 18);;(15, 18);1;6151
24;0.625;MoveWest;(17, 18);;(15, 18);1;6152
24;0.625;MoveWest;(17, 18);;(15, 18);1;6153
24;0.625;MoveWest;(17, 18);;(15, 18);1;6154
24;0.625;MoveWest;(17, 18);;(15, 18);1;6155
24;0.625;MoveWest;(17, 18);;(15, 18);1;6156
24;0.625;MoveWest;(17, 18);;(15, 18);1;6157
24;0.625;MoveWest;(16, 18);;(15, 18);1;6158
24;0.625;MoveWest;(16, 18);;(15, 18);1;6159
24;0.625;MoveWest;(16, 18);;(15, 18);1;6160
24;0.625;MoveWest;(16, 18);;(15, 18);1;6161
24;0.625;MoveWest;(16, 18);;(15, 18);1;6162
24;0.625;MoveWest;(16, 18);;(15, 18);1;6163
24;0.625;MoveWest;(16, 18);;(15, 18);1;6164
24;0.625;MoveWest;(16, 18);;(15, 18);1;6165
24;0.625;MoveWest;(16, 18);;(15, 18);1;6166
24;0.625;MoveWest;(15, 18);;(15, 18);1;6167
24;0.625;RemoveObject;(15, 18);;(15, 18);1;6168
24;0.625;RemoveObject;(15, 18);;(15, 18);1;6169
